tradition,relative_path,filename,extension,size_bytes
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Malana_Gungh_Lao_Is_Banre_Kay_Se_Sehara_3956d76d-876b-4e34-a6dd-c8ecfc057ff8.tonic,Malana_Gungh_Lao_Is_Banre_Kay_Se_Sehara_3956d76d-876b-4e34-a6dd-c8ecfc057ff8.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Pratham_Man_Nirankar_Devan_Man_Mahadev_30408242-719e-4efb-a72d-fc1dc2833db7.flatSegNyas,Pratham_Man_Nirankar_Devan_Man_Mahadev_30408242-719e-4efb-a72d-fc1dc2833db7.flatSegNyas,.flatsegnyas,7436
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.pitch,Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.pitch,.pitch,2778225
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.tonic,Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Dir_Tana_Dir-Dir_Ta-Dir_(Tarana)_52c68301-d913-4208-adc6-c2cf8d2003d3.flatSegNyas,Dir_Tana_Dir-Dir_Ta-Dir_(Tarana)_52c68301-d913-4208-adc6-c2cf8d2003d3.flatSegNyas,.flatsegnyas,6977
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Dir_Tana_Dir-Dir_Ta-Dir_(Tarana)_52c68301-d913-4208-adc6-c2cf8d2003d3.taniSegKNN,Dir_Tana_Dir-Dir_Ta-Dir_(Tarana)_52c68301-d913-4208-adc6-c2cf8d2003d3.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Pratham_Man_Nirankar_Devan_Man_Mahadev_30408242-719e-4efb-a72d-fc1dc2833db7.tonicFine,Pratham_Man_Nirankar_Devan_Man_Mahadev_30408242-719e-4efb-a72d-fc1dc2833db7.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.taniSegKNN,Magwa_Pe_Rokey_Thharo_Ree_8718d4df-5fcb-419f-b209-5d34b2474a28.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_4/Malana_Gungh_Lao_Is_Banre_Kay_Se_Sehara_3956d76d-876b-4e34-a6dd-c8ecfc057ff8.pitch,Malana_Gungh_Lao_Is_Banre_Kay_Se_Sehara_3956d76d-876b-4e34-a6dd-c8ecfc057ff8.pitch,.pitch,9503568
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.flatSegNyas,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.flatSegNyas,.flatsegnyas,44447
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.pitch,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.pitch,.pitch,3631541
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.pitch,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.pitch,.pitch,13964002
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.pitchSilIntrpPP,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.pitchSilIntrpPP,.pitchsilintrppp,7796350
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.pitchSilIntrpPP,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.pitchSilIntrpPP,.pitchsilintrppp,28993450
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.flatSegNyas,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.flatSegNyas,.flatsegnyas,12083
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.taniSegKNN,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.taniSegKNN,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.tonicFine,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.tonicFine,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.tonic,Raga_Bhairav_2b1da797-d9f6-47bc-93c0-d19f5de0fa5d.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Rashid_Khan/The_Song_Of_Shiva/Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.tonic,Raga_Bhairav_c207da5f-60fa-4622-b735-a9bd3425e8fd.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.taniSegKNN,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.tonic,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.flatSegNyas,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.flatSegNyas,.flatsegnyas,26922
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.tonicFine,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.pitch,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.pitch,.pitch,9788459
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Prabha_Atre/Gaan_Prabha/Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.pitchSilIntrpPP,Man_Re_Tu_Kar_Dhyan_5a73fd2e-2308-49c3-81de-e3baa95d2c1b.pitchSilIntrpPP,.pitchsilintrppp,20455150
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.flatSegNyas,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.flatSegNyas,.flatsegnyas,14693
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.tonic,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.tonicFine,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.taniSegKNN,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.pitchSilIntrpPP,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.pitchSilIntrpPP,.pitchsilintrppp,13590150
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raga_Bhairav_Ke_Prakaar/Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.pitch,Rag_Bhairav_(Jhaptal)_3abaaa52-4c95-4e8b-beda-37bc3d01f763.pitch,.pitch,6325669
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.tonicFine,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.flatSegNyas,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.flatSegNyas,.flatsegnyas,19690
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.taniSegKNN,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.taniSegKNN,.tanisegknn,0
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.pitchSilIntrpPP,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.pitchSilIntrpPP,.pitchsilintrppp,16398450
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.pitch,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.pitch,.pitch,7774809
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Kumar_Gandharva/Raag_Bhairav___Dhani/Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.tonic,Raag_Bhairav_0a11bf6f-b55d-459c-9447-7a5a555a286f.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.pitchSilIntrpPP,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.pitchSilIntrpPP,.pitchsilintrppp,8553400
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.pitch,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.pitch,.pitch,3961600
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.tonicFine,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.tonicFine,.tonicfine,25
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.tonic,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.tonic,.tonic,11
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.flatSegNyas,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.flatSegNyas,.flatsegnyas,10175
Hindustani,1e7de02f-e77f-405a-a033-f31117aaf955/Salamat_Ali_Khan/Timeless_Music_From_Pakistan_Vol__2/Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.taniSegKNN,Raga_Bhairav_ef6c848a-8f36-49fa-98f1-2b3d40391ddd.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.pitchSilIntrpPP,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.pitchSilIntrpPP,.pitchsilintrppp,5119400
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.flatSegNyas,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.flatSegNyas,.flatsegnyas,9676
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.tonic,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.tonic,.tonic,11
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.tonic,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.tonic,.tonic,11
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.taniSegKNN,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.taniSegKNN,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.taniSegKNN,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.flatSegNyas,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.flatSegNyas,.flatsegnyas,8099
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.flatSegNyas,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.flatSegNyas,.flatsegnyas,13459
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.pitchSilIntrpPP,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.pitchSilIntrpPP,.pitchsilintrppp,5363050
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.taniSegKNN,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.pitch,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.pitch,.pitch,9912482
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.tonicFine,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.tonicFine,.tonicfine,25
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.pitchSilIntrpPP,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.pitchSilIntrpPP,.pitchsilintrppp,8180450
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.pitch,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.pitch,.pitch,2482485
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.tonic,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.tonic,.tonic,11
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.tonic,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.tonic,.tonic,11
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.flatSegNyas,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.flatSegNyas,.flatsegnyas,21474
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.pitch,Bane-Bane_Thane-Thane_8f983ca1-2b51-4a9f-9265-b797b09c91c9.pitch,.pitch,2494895
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.taniSegKNN,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.tonicFine,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.tonicFine,.tonicfine,25
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.pitch,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.pitch,.pitch,2376662
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.flatSegNyas,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.flatSegNyas,.flatsegnyas,9578
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.tonicFine,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.tonicFine,.tonicfine,25
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.tonic,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.tonic,.tonic,11
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.pitchSilIntrpPP,Dhan_Dhan_Re_Tere_Ladla_ee202972-59a1-4576-9883-6e82124b356a.pitchSilIntrpPP,.pitchsilintrppp,20814850
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.tonicFine,Nayan_Bich_Dore_Lal_c8c0b93e-0e7d-4e08-a1cc-95b0eecee5db.tonicFine,.tonicfine,25
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.pitchSilIntrpPP,Daiya_Moko_Ka_Kahega_Logava_907e6bb0-130e-4ec5-aad0-6c768e8e9dcd.pitchSilIntrpPP,.pitchsilintrppp,5342750
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.tonicFine,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.tonicFine,.tonicfine,25
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.pitch,Qutab_Rabani_Mehboob_Subhani_858a82b8-562e-4a7c-a7a2-6cbc65967e99.pitch,.pitch,3819492
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkar_Dadarkar/Raag_Bihag___Bhairavi_Dadra/Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.pitchSilIntrpPP,Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.pitchSilIntrpPP,.pitchsilintrppp,28316950
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkar_Dadarkar/Raag_Bihag___Bhairavi_Dadra/Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.pitch,Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.pitch,.pitch,13585651
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkar_Dadarkar/Raag_Bihag___Bhairavi_Dadra/Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.taniSegKNN,Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.taniSegKNN,.tanisegknn,0
Hindustani,a7d98897-e2fe-4d75-b9dc-e5b4dc88e1c6/Omkar_Dadarkar/Raag_Bihag___Bhairavi_Dadra/Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.flatSegNyas,Raag_Bihag_5d56b3ab-99d1-48c3-a785-269d74ccc944.flatSegNyas,.flatsegnyas,36009
